filename,syllable,tone,tone_description,pitch_adjusted
wav-syllables/yin4.wav,yin,4,falling,false
wav-syllables/yin5.wav,yin,5,neutral,false
wav-syllables/yin6.wav,yin,6,neutral (high),true
wav-syllables/ying1.wav,ying,1,high level,true
wav-syllables/ying2.wav,ying,2,rising,false
wav-syllables/ying3.wav,ying,3,low dipping (half),false
wav-syllables/ying4.wav,ying,4,falling,false
wav-syllables/ying5.wav,ying,5,neutral,false
wav-syllables/ying6.wav,ying,6,neutral (high),true
wav-syllables/yo1.wav,yo,1,high level,true
wav-syllables/yo2.wav,yo,2,rising,false
wav-syllables/yo3.wav,yo,3,low dipping (half),false
wav-syllables/yo4.wav,yo,4,falling,false
wav-syllables/yo5.wav,yo,5,neutral,false
wav-syllables/yo6.wav,yo,6,neutral (high),true
wav-syllables/yong1.wav,yong,1,high level,true
wav-syllables/yong2.wav,yong,2,rising,false
wav-syllables/yong3.wav,yong,3,low dipping (half),false
wav-syllables/yong4.wav,yong,4,falling,false
wav-syllables/yong5.wav,yong,5,neutral,false
wav-syllables/yong6.wav,yong,6,neutral (high),true
wav-syllables/you1.wav,you,1,high level,true
wav-syllables/you2.wav,you,2,rising,false
wav-syllables/you3.wav,you,3,low dipping (half),false
wav-syllables/you4.wav,you,4,falling,false
wav-syllables/you5.wav,you,5,neutral,false
wav-syllables/you6.wav,you,6,neutral (high),true
wav-syllables/yu1.wav,yu,1,high level,true
wav-syllables/yu2.wav,yu,2,rising,false
wav-syllables/yu3.wav,yu,3,low dipping (half),false
wav-syllables/yu4.wav,yu,4,falling,false
wav-syllables/yu5.wav,yu,5,neutral,false
wav-syllables/yu6.wav,yu,6,neutral (high),true
wav-syllables/yuan1.wav,yuan,1,high level,true
wav-syllables/yuan2.wav,yuan,2,rising,false
wav-syllables/yuan3.wav,yuan,3,low dipping (half),false
wav-syllables/yuan4.wav,yuan,4,falling,false
wav-syllables/yuan5.wav,yuan,5,neutral,false
wav-syllables/yuan6.wav,yuan,6,neutral (high),true
wav-syllables/yue1.wav,yue,1,high level,true
wav-syllables/yue2.wav,yue,2,rising,false
wav-syllables/yue3.wav,yue,3,low dipping (half),false
wav-syllables/yue4.wav,yue,4,falling,false
wav-syllables/yue5.wav,yue,5,neutral,false
wav-syllables/yue6.wav,yue,6,neutral (high),true
wav-syllables/yun1.wav,yun,1,high level,true
wav-syllables/yun2.wav,yun,2,rising,false
wav-syllables/yun3.wav,yun,3,low dipping (half),false
wav-syllables/yun4.wav,yun,4,falling,false
wav-syllables/yun5.wav,yun,5,neutral,false
wav-syllables/yun6.wav,yun,6,neutral (high),true
wav-syllables/za1.wav,za,1,high level,true
wav-syllables/za2.wav,za,2,rising,false
wav-syllables/za3.wav,za,3,low dipping (half),false
wav-syllables/za4.wav,za,4,falling,false
wav-syllables/za5.wav,za,5,neutral,false
wav-syllables/za6.wav,za,6,neutral (high),true
wav-syllables/zai1.wav,zai,1,high level,true
wav-syllables/zai2.wav,zai,2,rising,false
wav-syllables/zai3.wav,zai,3,low dipping (half),false
wav-syllables/zai4.wav,zai,4,falling,false
wav-syllables/zai5.wav,zai,5,neutral,false
wav-syllables/zai6.wav,zai,6,neutral (high),true
wav-syllables/zan1.wav,zan,1,high level,true
wav-syllables/zan2.wav,zan,2,rising,false
wav-syllables/zan3.wav,zan,3,low dipping (half),false
wav-syllables/zan4.wav,zan,4,falling,false
wav-syllables/zan5.wav,zan,5,neutral,false
wav-syllables/zan6.wav,zan,6,neutral (high),true
wav-syllables/zang1.wav,zang,1,high level,true
wav-syllables/zang2.wav,zang,2,rising,false
wav-syllables/zang3.wav,zang,3,low dipping (half),false
wav-syllables/zang4.wav,zang,4,falling,false
wav-syllables/zang5.wav,zang,5,neutral,false
wav-syllables/zang6.wav,zang,6,neutral (high),true
wav-syllables/zao1.wav,zao,1,high level,true
wav-syllables/zao2.wav,zao,2,rising,false
wav-syllables/zao3.wav,zao,3,low dipping (half),false
wav-syllables/zao4.wav,zao,4,falling,false
wav-syllables/zao5.wav,zao,5,neutral,false
wav-syllables/zao6.wav,zao,6,neutral (high),true
wav-syllables/ze1.wav,ze,1,high level,true
wav-syllables/ze2.wav,ze,2,rising,false
wav-syllables/ze3.wav,ze,3,low dipping (half),false
wav-syllables/ze4.wav,ze,4,falling,false
wav-syllables/ze5.wav,ze,5,neutral,false
wav-syllables/ze6.wav,ze,6,neutral (high),true
wav-syllables/zei1.wav,zei,1,high level,true
wav-syllables/zei2.wav,zei,2,rising,false
wav-syllables/zei3.wav,zei,3,low dipping (half),false
wav-syllables/zei4.wav,zei,4,falling,false
wav-syllables/zei5.wav,zei,5,neutral,false
wav-syllables/zei6.wav,zei,6,neutral (high),true
wav-syllables/zen1.wav,zen,1,high level,true
wav-syllables/zen2.wav,zen,2,rising,false
wav-syllables/zen3.wav,zen,3,low dipping (half),false
wav-syllables/zen4.wav,zen,4,falling,false
wav-syllables/zen5.wav,zen,5,neutral,false
wav-syllables/zen6.wav,zen,6,neutral (high),true
wav-syllables/zeng1.wav,zeng,1,high level,true
wav-syllables/zeng2.wav,zeng,2,rising,false
wav-syllables/zeng3.wav,zeng,3,low dipping (half),false
wav-syllables/zeng4.wav,zeng,4,falling,false
wav-syllables/zeng5.wav,zeng,5,neutral,false
wav-syllables/zeng6.wav,zeng,6,neutral (high),true
wav-syllables/zha1.wav,zha,1,high level,true
wav-syllables/zha2.wav,zha,2,rising,false
wav-syllables/zha3.wav,zha,3,low dipping (half),false
wav-syllables/zha4.wav,zha,4,falling,false
wav-syllables/zha5.wav,zha,5,neutral,false
wav-syllables/zha6.wav,zha,6,neutral (high),true
wav-syllables/zhai1.wav,zhai,1,high level,true
wav-syllables/zhai2.wav,zhai,2,rising,false
wav-syllables/zhai3.wav,zhai,3,low dipping (half),false
wav-syllables/zhai4.wav,zhai,4,falling,false
wav-syllables/zhai5.wav,zhai,5,neutral,false
wav-syllables/zhai6.wav,zhai,6,neutral (high),true
wav-syllables/zhan1.wav,zhan,1,high level,true
wav-syllables/zhan2.wav,zhan,2,rising,false
wav-syllables/zhan3.wav,zhan,3,low dipping (half),false
wav-syllables/zhan4.wav,zhan,4,falling,false
wav-syllables/zhan5.wav,zhan,5,neutral,false
wav-syllables/zhan6.wav,zhan,6,neutral (high),true
wav-syllables/zhang1.wav,zhang,1,high level,true
wav-syllables/zhang2.wav,zhang,2,rising,false
wav-syllables/zhang3.wav,zhang,3,low dipping (half),false
wav-syllables/zhang4.wav,zhang,4,falling,false
wav-syllables/zhang5.wav,zhang,5,neutral,false
wav-syllables/zhang6.wav,zhang,6,neutral (high),true
wav-syllables/zhao1.wav,zhao,1,high level,true
wav-syllables/zhao2.wav,zhao,2,rising,false
wav-syllables/zhao3.wav,zhao,3,low dipping (half),false
wav-syllables/zhao4.wav,zhao,4,falling,false
wav-syllables/zhao5.wav,zhao,5,neutral,false
wav-syllables/zhao6.wav,zhao,6,neutral (high),true
wav-syllables/zhe1.wav,zhe,1,high level,true
wav-syllables/zhe2.wav,zhe,2,rising,false
wav-syllables/zhe3.wav,zhe,3,low dipping (half),false
wav-syllables/zhe4.wav,zhe,4,falling,false
wav-syllables/zhe5.wav,zhe,5,neutral,false
wav-syllables/zhe6.wav,zhe,6,neutral (high),true
wav-syllables/zhei1.wav,zhei,1,high level,true
wav-syllables/zhei2.wav,zhei,2,rising,false
wav-syllables/zhei3.wav,zhei,3,low dipping (half),false
wav-syllables/zhei4.wav,zhei,4,falling,false
wav-syllables/zhei5.wav,zhei,5,neutral,false
wav-syllables/zhei6.wav,zhei,6,neutral (high),true
wav-syllables/zhen1.wav,zhen,1,high level,true
wav-syllables/zhen2.wav,zhen,2,rising,false
wav-syllables/zhen3.wav,zhen,3,low dipping (half),false
wav-syllables/zhen4.wav,zhen,4,falling,false
wav-syllables/zhen5.wav,zhen,5,neutral,false
wav-syllables/zhen6.wav,zhen,6,neutral (high),true
wav-syllables/zheng1.wav,zheng,1,high level,true
wav-syllables/zheng2.wav,zheng,2,rising,false
wav-syllables/zheng3.wav,zheng,3,low dipping (half),false
wav-syllables/zheng4.wav,zheng,4,falling,false
wav-syllables/zheng5.wav,zheng,5,neutral,false
wav-syllables/zheng6.wav,zheng,6,neutral (high),true
wav-syllables/zhi1.wav,zhi,1,high level,true
wav-syllables/zhi2.wav,zhi,2,rising,false
wav-syllables/zhi3.wav,zhi,3,low dipping (half),false
wav-syllables/zhi4.wav,zhi,4,falling,false
wav-syllables/zhi5.wav,zhi,5,neutral,false
wav-syllables/zhi6.wav,zhi,6,neutral (high),true
wav-syllables/zhong1.wav,zhong,1,high level,true
wav-syllables/zhong2.wav,zhong,2,rising,false
wav-syllables/zhong3.wav,zhong,3,low dipping (half),false
wav-syllables/zhong4.wav,zhong,4,falling,false
wav-syllables/zhong5.wav,zhong,5,neutral,false
wav-syllables/zhong6.wav,zhong,6,neutral (high),true
wav-syllables/zhou1.wav,zhou,1,high level,true
wav-syllables/zhou2.wav,zhou,2,rising,false
wav-syllables/zhou3.wav,zhou,3,low dipping (half),false
wav-syllables/zhou4.wav,zhou,4,falling,false
wav-syllables/zhou5.wav,zhou,5,neutral,false
wav-syllables/zhou6.wav,zhou,6,neutral (high),true
wav-syllables/zhu1.wav,zhu,1,high level,true
wav-syllables/zhu2.wav,zhu,2,rising,false
wav-syllables/zhu3.wav,zhu,3,low dipping (half),false
wav-syllables/zhu4.wav,zhu,4,falling,false
wav-syllables/zhu5.wav,zhu,5,neutral,false
wav-syllables/zhu6.wav,zhu,6,neutral (high),true
wav-syllables/zhua1.wav,zhua,1,high level,true
wav-syllables/zhua2.wav,zhua,2,rising,false
wav-syllables/zhua3.wav,zhua,3,low dipping (half),false
wav-syllables/zhua4.wav,zhua,4,falling,false
wav-syllables/zhua5.wav,zhua,5,neutral,false
wav-syllables/zhua6.wav,zhua,6,neutral (high),true
wav-syllables/zhuai1.wav,zhuai,1,high level,true
wav-syllables/zhuai2.wav,zhuai,2,rising,false
wav-syllables/zhuai3.wav,zhuai,3,low dipping (half),false
wav-syllables/zhuai4.wav,zhuai,4,falling,false
wav-syllables/zhuai5.wav,zhuai,5,neutral,false
wav-syllables/zhuai6.wav,zhuai,6,neutral (high),true
wav-syllables/zhuan1.wav,zhuan,1,high level,true
wav-syllables/zhuan2.wav,zhuan,2,rising,false
wav-syllables/zhuan3.wav,zhuan,3,low dipping (half),false
wav-syllables/zhuan4.wav,zhuan,4,falling,false
wav-syllables/zhuan5.wav,zhuan,5,neutral,false
wav-syllables/zhuan6.wav,zhuan,6,neutral (high),true
wav-syllables/zhuang1.wav,zhuang,1,high level,true
wav-syllables/zhuang2.wav,zhuang,2,rising,false
wav-syllables/zhuang3.wav,zhuang,3,low dipping (half),false
wav-syllables/zhuang4.wav,zhuang,4,falling,false
wav-syllables/zhuang5.wav,zhuang,5,neutral,false
wav-syllables/zhuang6.wav,zhuang,6,neutral (high),true
wav-syllables/zhui1.wav,zhui,1,high level,true
wav-syllables/zhui2.wav,zhui,2,rising,false
wav-syllables/zhui3.wav,zhui,3,low dipping (half),false
wav-syllables/zhui4.wav,zhui,4,falling,false
wav-syllables/zhui5.wav,zhui,5,neutral,false
wav-syllables/zhui6.wav,zhui,6,neutral (high),true
wav-syllables/zhun1.wav,zhun,1,high level,true
wav-syllables/zhun2.wav,zhun,2,rising,false
wav-syllables/zhun3.wav,zhun,3,low dipping (half),false
wav-syllables/zhun4.wav,zhun,4,falling,false
wav-syllables/zhun5.wav,zhun,5,neutral,false
wav-syllables/zhun6.wav,zhun,6,neutral (high),true
wav-syllables/zhuo1.wav,zhuo,1,high level,true
wav-syllables/zhuo2.wav,zhuo,2,rising,false
wav-syllables/zhuo3.wav,zhuo,3,low dipping (half),false
wav-syllables/zhuo4.wav,zhuo,4,falling,false
wav-syllables/zhuo5.wav,zhuo,5,neutral,false
wav-syllables/zhuo6.wav,zhuo,6,neutral (high),true
wav-syllables/zi1.wav,zi,1,high level,true
wav-syllables/zi2.wav,zi,2,rising,false
wav-syllables/zi3.wav,zi,3,low dipping (half),false
wav-syllables/zi4.wav,zi,4,falling,false
wav-syllables/zi5.wav,zi,5,neutral,false
wav-syllables/zi6.wav,zi,6,neutral (high),true
wav-syllables/zong1.wav,zong,1,high level,true
wav-syllables/zong2.wav,zong,2,rising,false
wav-syllables/zong3.wav,zong,3,low dipping (half),false
wav-syllables/zong4.wav,zong,4,falling,false
wav-syllables/zong5.wav,zong,5,neutral,false
wav-syllables/zong6.wav,zong,6,neutral (high),true
wav-syllables/zou1.wav,zou,1,high level,true
wav-syllables/zou2.wav,zou,2,rising,false
wav-syllables/zou3.wav,zou,3,low dipping (half),false
wav-syllables/zou4.wav,zou,4,falling,false
wav-syllables/zou5.wav,zou,5,neutral,false
wav-syllables/zou6.wav,zou,6,neutral (high),true
wav-syllables/zu1.wav,zu,1,high level,true
wav-syllables/zu2.wav,zu,2,rising,false
wav-syllables/zu3.wav,zu,3,low dipping (half),false
wav-syllables/zu4.wav,zu,4,falling,false
wav-syllables/zu5.wav,zu,5,neutral,false
wav-syllables/zu6.wav,zu,6,neutral (high),true
wav-syllables/zuan1.wav,zuan,1,high level,true
wav-syllables/zuan2.wav,zuan,2,rising,false
wav-syllables/zuan3.wav,zuan,3,low dipping (half),false
wav-syllables/zuan4.wav,zuan,4,falling,false
wav-syllables/zuan5.wav,zuan,5,neutral,false
wav-syllables/zuan6.wav,zuan,6,neutral (high),true
wav-syllables/zui1.wav,zui,1,high level,true
wav-syllables/zui2.wav,zui,2,rising,false
wav-syllables/zui3.wav,zui,3,low dipping (half),false
wav-syllables/zui4.wav,zui,4,falling,false
wav-syllables/zui5.wav,zui,5,neutral,false
wav-syllables/zui6.wav,zui,6,neutral (high),true
wav-syllables/zun1.wav,zun,1,high level,true
wav-syllables/zun2.wav,zun,2,rising,false
wav-syllables/zun3.wav,zun,3,low dipping (half),false
wav-syllables/zun4.wav,zun,4,falling,false
wav-syllables/zun5.wav,zun,5,neutral,false
wav-syllables/zun6.wav,zun,6,neutral (high),true
wav-syllables/zuo1.wav,zuo,1,high level,true
wav-syllables/zuo2.wav,zuo,2,rising,false
wav-syllables/zuo3.wav,zuo,3,low dipping (half),false
wav-syllables/zuo4.wav,zuo,4,falling,false
wav-syllables/zuo5.wav,zuo,5,neutral,false
wav-syllables/zuo6.wav,zuo,6,neutral (high),true
